OBJECTID,FEATTYPE,TYPE,MAPNUMBER,CREATED,RETIRED,PID,SYMBOL,TEXTNOTE,SHAPE_Leng,geometry
148,Runway Centreline,5,I5508,2006-05-09,,1006966,0,,0.00740405969722,"LINESTRING (148.79977 -33.71643, 148.79253 -33.71488)"
149,Runway Centreline,5,I5508,2006-05-09,,1006967,0,,0.00560544378262,"LINESTRING (148.99206 -33.68083, 148.98655 -33.6798)"
150,Runway Centreline,5,I5508,2006-05-09,,1006968,0,,0.00718267359694,"LINESTRING (150.02068 -33.68042, 150.0277 -33.68194)"
151,Runway Centreline,5,I5508,2006-05-09,,1006969,0,,0.00561230790317,"LINESTRING (149.81947 -33.74556, 149.82085 -33.751)"
152,Runway Centreline,5,I5508,2006-05-09,,1006970,0,,0.00517285221131,"LINESTRING (149.06648 -33.82886, 149.06376 -33.833259999999996)"
153,Runway Centreline,5,I5508,2006-05-09,,1006971,0,,0.00575195618899,"LINESTRING (148.90252 -33.15365, 148.89919 -33.15834)"
154,Runway Centreline,5,I5508,2006-05-09,,1006972,0,,0.00508178118379,"LINESTRING (148.97814 -33.380089999999996, 148.97480000000002 -33.38392)"
155,Runway Centreline,5,I5508,2006-05-09,,1006973,0,,0.00670499067857,"LINESTRING (149.64186999999998 -33.795230000000004, 149.63524 -33.79423)"
156,Runway Centreline,5,I5508,2006-05-09,,1006974,0,,0.00567115508517,"LINESTRING (149.1181 -33.2491, 149.12022000000002 -33.25436)"
157,Runway Centreline,5,I5508,2006-05-09,,1006975,0,,0.00584613547568,"LINESTRING (149.07335 -33.67544, 149.06997 -33.68021)"
158,Runway Centreline,5,I5508,2006-05-09,,1006976,0,,0.00573443109646,"LINESTRING (149.50205 -33.79039, 149.49996 -33.79573)"
159,Runway Centreline,5,I5508,2006-05-09,,1006977,0,,0.00540411879957,"LINESTRING (149.56314 -33.64247, 149.56568 -33.64724)"
160,Runway Centreline,5,I5508,2006-05-09,,1006978,706,,0.00476122883297,"LINESTRING (148.64509 -33.83854, 148.64686 -33.84296)"
161,Runway Centreline,5,I5508,2006-05-09,,1006979,706,,0.0120925009461,"LINESTRING (148.64686 -33.84296, 148.64697 -33.84323, 148.65137 -33.85418)"
162,Runway Centreline,5,I5508,2006-05-09,,1006980,706,,0.00570322715664,"LINESTRING (148.64267999999998 -33.84684, 148.64686 -33.84296)"
163,Runway Centreline,5,I5508,2006-05-09,,1006981,706,,0.00728868986855,"LINESTRING (148.64686 -33.84296, 148.65221 -33.83801)"
164,Runway Centreline,5,I5508,2006-05-09,,1006982,706,,0.007935452098,"LINESTRING (149.1298 -33.37281, 149.12315 -33.37714)"
165,Runway Centreline,5,I5508,2006-05-09,,1006983,706,,0.00534652223413,"LINESTRING (149.65105 -33.4015, 149.65147000000002 -33.40683)"
166,Runway Centreline,5,I5508,2006-05-09,,1006984,706,,0.00968907956046,"LINESTRING (149.65147000000002 -33.40683, 149.6515 -33.40725, 149.65222 -33.416489999999996)"
167,Runway Centreline,5,I5508,2006-05-09,,1006985,706,,0.00213009389467,"LINESTRING (149.64934 -33.40681, 149.65147000000002 -33.40683)"
168,Runway Centreline,5,I5508,2006-05-09,,1006986,706,,0.0120707000625,"LINESTRING (149.65147000000002 -33.40683, 149.66354 -33.40696)"
169,Runway Centreline,5,I5508,2006-05-09,,1006987,0,,0.00721560808248,"LINESTRING (148.62295 -32.95846, 148.6177 -32.95351)"
170,Runway Centreline,5,I5508,2006-05-09,,1006988,0,,0.00522888133352,"LINESTRING (148.768 -32.992850000000004, 148.76896 -32.98771)"
171,Runway Centreline,5,I5508,2006-05-09,,1006989,0,,0.00784149220493,"LINESTRING (148.93626 -32.99012, 148.93769 -32.98241)"
172,Runway Centreline,5,I5508,2006-05-09,,1006990,0,,0.00698002865323,"LINESTRING (149.97059000000002 -32.93535, 149.97057 -32.94233)"
173,Runway Centreline,5,I5508,2006-05-09,,1006991,0,,0.00533743384033,"LINESTRING (150.05259999999998 -32.97222, 150.04799 -32.97491)"
174,Runway Centreline,5,I5508,2006-05-09,,1006992,0,,0.0108609115639,"LINESTRING (148.66255 -33.54954, 148.66468 -33.53889)"
175,Pointer,4,I5509,2006-05-09,,1007341,265,,0.00639728067229,"LINESTRING (145.35857 -34.43085, 145.36343 -34.43501)"
176,Pointer,4,I5509,2006-05-09,,1007310,265,,0.0140563046353,"LINESTRING (144.82256999999998 -34.49463, 144.83658 -34.49577)"
177,Pointer,4,I5509,2006-05-09,,1007229,265,,0.010204165816,"LINESTRING (144.81725 -34.52677, 144.82712 -34.52418)"
178,Pointer,4,I5509,2006-05-09,,1007355,265,,0.00841406560469,"LINESTRING (144.82712 -34.52418, 144.83526 -34.52205)"
179,Runway Centreline,5,I5509,2006-05-09,,1006998,0,,0.00511478249782,"LINESTRING (144.41516000000001 -34.40534, 144.41855 -34.40151)"
180,Runway Centreline,5,I5509,2006-05-09,,1006999,706,,0.00487483333048,"LINESTRING (144.83473 -34.52787, 144.83107 -34.53109)"
181,Runway Centreline,5,I5509,2006-05-09,,1007000,706,,0.00964336559508,"LINESTRING (144.83107 -34.53109, 144.82383 -34.537459999999996)"
182,Runway Centreline,5,I5509,2006-05-09,,1007001,0,,0.00216122650362,"LINESTRING (144.83107 -34.53109, 144.8321 -34.53299)"
183,Runway Centreline,5,I5509,2006-05-09,,1007002,0,,0.0102530873399,"LINESTRING (145.37037 -34.06152, 145.3776 -34.054249999999996)"
184,Runway Centreline,5,I5509,2006-05-09,,1007003,0,,0.0167609934073,"LINESTRING (144.17236 -34.210660000000004, 144.18814 -34.20501)"
185,Runway Centreline,5,I5509,2006-05-09,,1007004,0,,0.00902512603789,"LINESTRING (144.3778 -34.21975, 144.386 -34.21598)"
186,Runway Centreline,5,I5509,2006-05-09,,1007005,0,,0.00814617701747,"LINESTRING (144.47025 -34.23431, 144.46454 -34.24012)"
187,Runway Centreline,5,I5509,2006-05-09,,1007006,0,,0.0100007849692,"LINESTRING (144.34886 -34.25513, 144.357 -34.24932)"
188,Runway Centreline,5,I5509,2006-05-09,,1007007,0,,0.00942601718649,"LINESTRING (144.07139 -34.34165, 144.06662 -34.34978)"
189,Runway Centreline,5,I5509,2006-05-09,,1007008,0,,0.00622928567333,"LINESTRING (144.52614 -34.40078, 144.53132 -34.39732)"
190,Runway Centreline,5,I5509,2006-05-09,,1007009,0,,0.00914111590561,"LINESTRING (144.15788 -34.44993, 144.16688 -34.44833)"
191,Runway Centreline,5,I5509,2006-05-09,,1007010,0,,0.0107620165397,"LINESTRING (144.35315 -34.45673, 144.34268 -34.45922)"
192,Runway Centreline,5,I5509,2006-05-09,,1007011,0,,0.00831400024057,"LINESTRING (144.72342 -34.45951, 144.71567 -34.46252)"
193,Runway Centreline,5,I5509,2006-05-09,,1007012,0,,0.00903427362879,"LINESTRING (144.08491 -34.64967, 144.08821 -34.65808)"
194,Runway Centreline,5,I5509,2006-05-09,,1007013,0,,0.00917161926814,"LINESTRING (145.54359 -34.77122, 145.53478 -34.76867)"
195,Runway Centreline,5,I5509,2006-05-09,,1007014,0,,0.00770872881868,"LINESTRING (145.49887999999999 -34.94523, 145.49146 -34.94732)"
196,Runway Centreline,5,I5509,2006-05-09,,1007015,0,,0.000344818792992,"LINESTRING (144.82695 -34.52388, 144.82712 -34.52418)"
197,Runway Centreline,5,I5509,2006-05-09,,1007016,0,,0.00795930901523,"LINESTRING (144.82712 -34.52418, 144.83107 -34.53109)"
198,Salt Evaporator Internal Line,6,H5304,2006-05-09,,1004681,95,,0.0917495517484,"LINESTRING (137.08252 -28, 137.0826 -27.99927, 137.0827 -27.99838, 137.08354 -27.99315, 137.08433 -27.98998, 137.08532 -27.98774, 137.08572 -27.98518, 137.08623 -27.98294, 137.08816 -27.98069, 137.08974 -27.97868, 137.0915 -27.97614, 137.09365 -27.97362, 137.09628 -27.97024, 137.09914 -27.96637, 137.10184 -27.96284, 137.10474 -27.95921, 137.10956 -27.95565, 137.11098 -27.95454, 137.11292 -27.95292, 137.11886 -27.95008, 137.12336 -27.94671, 137.12788 -27.94437, 137.13209 -27.94214, 137.13342 -27.93995, 137.13560999999999 -27.93765, 137.13832 -27.93515, 137.13973 -27.93333)"
199,Salt Evaporator Internal Line,6,H5304,2006-05-09,,1004682,95,,0.0861789585912,"LINESTRING (137.10596 -28, 137.10661 -27.99858, 137.10819 -27.99645, 137.10908 -27.99537, 137.11005 -27.99307, 137.1112 -27.99061, 137.11207 -27.98843, 137.11325 -27.98499, 137.1161 -27.98058, 137.11812 -27.97818, 137.12096 -27.9752, 137.12318 -27.97266, 137.12515 -27.96986, 137.12741 -27.96815, 137.1298 -27.96595, 137.13139 -27.96466, 137.13325 -27.96374, 137.13541 -27.96154, 137.13861 -27.95935, 137.14097 -27.95817, 137.14296 -27.95647, 137.14475 -27.95424, 137.14663 -27.95144, 137.1482 -27.94949, 137.14977 -27.94792, 137.1509 -27.94588, 137.15165 -27.94387, 137.15294 -27.94198, 137.15391 -27.94, 137.15524 -27.93749, 137.1558 -27.93589, 137.15638 -27.93466, 137.15686 -27.93363, 137.15748 -27.93333)"
200,Salt Evaporator Internal Line,6,H5304,2006-05-09,,1004683,95,,0.31707400531,"LINESTRING (137.11702 -28.30599, 137.117 -28.30478, 137.11688 -28.30391, 137.11665 -28.30291, 137.11644 -28.30184, 137.11625 -28.30067, 137.11599 -28.29967, 137.11568 -28.29859, 137.1153 -28.29685, 137.11503 -28.29592, 137.11489 -28.29499, 137.11466000000001 -28.29399, 137.11447 -28.29338, 137.11424 -28.29212, 137.11408 -28.29099, 137.11381 -28.28999, 137.1134 -28.28877, 137.11338 -28.2881, 137.1131 -28.28738, 137.1129 -28.2866, 137.11258 -28.28571, 137.11234 -28.28499, 137.11203 -28.28385, 137.11162 -28.28296, 137.11133 -28.28179, 137.11082 -28.28017, 137.11053 -28.27899, 137.11037 -28.27804, 137.11007 -28.27735, 137.10966 -28.27621, 137.10932 -28.27514, 137.10908 -28.27437, 137.10863 -28.27344, 137.10824 -28.27241, 137.10789 -28.27144, 137.10756 -28.27041, 137.10719 -28.26916, 137.10705000000002 -28.26817, 137.10695 -28.26731, 137.10668 -28.26644, 137.10652 -28.26533, 137.1063 -28.26381, 137.10607 -28.26284, 137.10584 -28.26187, 137.10575 -28.26093, 137.10557 -28.26012, 137.10539 -28.25911, 137.10527 -28.25799, 137.10508 -28.25722, 137.10485 -28.25635, 137.10474 -28.25534, 137.10463 -28.25432, 137.10443 -28.25334, 137.10429 -28.25234, 137.10412 -28.25134, 137.10396 -28.25033, 137.10372999999998 -28.24944, 137.10361 -28.24852, 137.10354999999998 -28.24772, 137.10337 -28.24686, 137.10321 -28.24572, 137.10314 -28.24493, 137.10294 -28.24404, 137.10267 -28.24334, 137.10246 -28.24228, 137.10228 -28.24118, 137.10211 -28.23979, 137.10181 -28.23821, 137.10151 -28.23681, 137.1014 -28.23573, 137.10131 -28.23456, 137.10116 -28.23349, 137.10102 -28.23259, 137.10079 -28.23137, 137.10054 -28.23016, 137.10038 -28.22925, 137.10014999999999 -28.22844, 137.10005999999998 -28.22775, 137.09987 -28.22653, 137.09957 -28.22556, 137.09946 -28.22467, 137.09921 -28.22359, 137.09887 -28.22255, 137.09884 -28.22124, 137.09874 -28.22052, 137.09844 -28.21965, 137.09829 -28.21877, 137.09822 -28.21763, 137.09806 -28.21675, 137.09787 -28.21585, 137.09763 -28.2143, 137.09736 -28.21326, 137.09726 -28.21254, 137.09716 -28.21176, 137.09702 -28.21073, 137.09683 -28.20974, 137.09656 -28.2088, 137.09647 -28.20796, 137.09633 -28.20694, 137.09611 -28.20597, 137.0959 -28.20444, 137.09584999999998 -28.20306, 137.09586 -28.20157, 137.09579 -28.20069, 137.09575 -28.19904, 137.09587 -28.1978, 137.09571 -28.19688, 137.09554 -28.19569, 137.09537 -28.1944, 137.09523000000002 -28.19301, 137.09512 -28.19196, 137.09503 -28.19088, 137.09476 -28.18909, 137.09477 -28.18795, 137.09468 -28.18694, 137.09449 -28.18494, 137.09444 -28.18415, 137.09432 -28.18326, 137.09416 -28.18256, 137.09406 -28.18171, 137.09395 -28.18063, 137.09381 -28.1798, 137.09367 -28.17874, 137.09362 -28.17794, 137.09353 -28.17686, 137.09343 -28.17573, 137.09338 -28.1746, 137.09329 -28.17356, 137.09298 -28.17211, 137.0928 -28.17084, 137.09258 -28.16967, 137.09244 -28.16809, 137.09213 -28.16685, 137.09197 -28.16598, 137.09186 -28.16486, 137.09176 -28.1641, 137.09137 -28.16267, 137.09112 -28.16181, 137.09102000000001 -28.16117, 137.0907 -28.16014, 137.09038 -28.15925, 137.08992 -28.15827, 137.08972 -28.15754, 137.0894 -28.15665, 137.08901 -28.15606, 137.08875 -28.15507, 137.08837 -28.15378, 137.0879 -28.15257, 137.08747 -28.15093, 137.08737 -28.1502, 137.0872 -28.1494, 137.08705 -28.14852, 137.08693 -28.14738, 137.08668 -28.14635, 137.08642 -28.14541, 137.08633 -28.14458, 137.08617 -28.14369, 137.08583 -28.1423, 137.08541 -28.14066, 137.08519 -28.13976, 137.08485 -28.13895, 137.08443 -28.1381, 137.0842 -28.13718, 137.08393999999998 -28.13671, 137.08352 -28.13573, 137.08329 -28.13485, 137.08296 -28.13412, 137.08246 -28.13314, 137.08202 -28.13205, 137.08179 -28.13105, 137.08148 -28.13025, 137.08124 -28.12898, 137.08114 -28.12807, 137.08098999999999 -28.12693, 137.08071 -28.12582, 137.08053 -28.12468, 137.0803 -28.12393, 137.07986 -28.12281, 137.07928 -28.12081, 137.079 -28.12021, 137.07865 -28.11926, 137.07841 -28.11876, 137.07822 -28.11808, 137.07804 -28.11703, 137.07784 -28.11603, 137.07755 -28.11501, 137.07739 -28.11412, 137.07732 -28.1134, 137.0772 -28.11251, 137.07706 -28.11163, 137.07686 -28.11082, 137.07657 -28.10994, 137.07631 -28.10894, 137.07623999999998 -28.10816, 137.07613 -28.10717, 137.07588 -28.10609, 137.07565 -28.1052, 137.07531 -28.10376, 137.0751 -28.10304, 137.07487 -28.10206, 137.07461 -28.10128, 137.07432 -28.10026, 137.07398 -28.09914, 137.07371 -28.09831, 137.07359 -28.09729, 137.07344 -28.09631, 137.07325 -28.09538, 137.07323 -28.0946, 137.07303 -28.0936, 137.07282 -28.09266, 137.07271 -28.09178, 137.07262 -28.09079, 137.07243 -28.09008, 137.07211 -28.08931, 137.07195000000002 -28.08834, 137.07189 -28.08729, 137.07175 -28.08637, 137.07159000000001 -28.0854, 137.07148 -28.08446, 137.07133 -28.08397, 137.07114 -28.08294, 137.07098 -28.08183, 137.0708 -28.08062, 137.07058 -28.07948, 137.07042 -28.07864, 137.07023 -28.0771, 137.06995 -28.0758, 137.0697 -28.07466, 137.0695 -28.07342, 137.06923 -28.0715, 137.06916 -28.07062, 137.06894 -28.06964, 137.06884 -28.06879, 137.06887 -28.06796, 137.06877 -28.06716, 137.06871999999998 -28.06598, 137.06868 -28.06485, 137.0687 -28.06375, 137.06858 -28.06242, 137.06846000000002 -28.06097, 137.0684 -28.05987, 137.06828000000002 -28.05887, 137.06825 -28.0577, 137.06824 -28.05628, 137.06821 -28.05512, 137.06829 -28.05428, 137.0683 -28.05318, 137.06837000000002 -28.05191, 137.06848 -28.05095, 137.06843 -28.05001, 137.06833 -28.04895, 137.06834 -28.04808, 137.06837000000002 -28.04711, 137.06826999999998 -28.04598, 137.06823 -28.04492, 137.06816 -28.04402, 137.06802 -28.04297, 137.0678 -28.042, 137.06758 -28.04094, 137.06747000000001 -28.03989, 137.0674 -28.03889, 137.06738 -28.03777, 137.06723 -28.03608, 137.06723 -28.03501, 137.06727 -28.03435, 137.06732 -28.0334, 137.06742 -28.03247, 137.06753 -28.03175, 137.06763 -28.03083, 137.06765000000001 -28.02983, 137.06783000000001 -28.02889, 137.06801000000002 -28.02807, 137.06835999999998 -28.02695, 137.06886 -28.02591, 137.06931 -28.0248, 137.0699 -28.02388, 137.0704 -28.02317, 137.07097 -28.02236, 137.07177000000001 -28.02133, 137.07276 -28.02045, 137.07358 -28.01978, 137.07392 -28.01927, 137.07462 -28.01874, 137.07537 -28.01827, 137.07698 -28.01681, 137.07767 -28.01593, 137.07829 -28.01537, 137.07895 -28.01461, 137.07918 -28.0139, 137.07931 -28.01319, 137.07942 -28.01242, 137.07974000000002 -28.01163, 137.08016 -28.0108, 137.08059 -28.01016, 137.08086 -28.00955, 137.08098999999999 -28.00892, 137.08116 -28.0078, 137.08143 -28.00585, 137.08174 -28.00418, 137.08187 -28.00291, 137.08225 -28.0014, 137.08249 -28.00025, 137.08252 -28)"
201,Salt Evaporator Internal Line,6,H5304,2006-05-09,,1004684,95,,0.421397311763,"LINESTRING (137.14764 -28.40274, 137.14772 -28.40185, 137.1478 -28.40105, 137.14776 -28.4001, 137.14742999999999 -28.3973, 137.14729 -28.39646, 137.14717 -28.39565, 137.1465 -28.3934, 137.14631 -28.39289, 137.14593 -28.39211, 137.14585 -28.39136, 137.14567 -28.39058, 137.14514 -28.38925, 137.14498 -28.3885, 137.14485 -28.38774, 137.14474 -28.38714, 137.14449 -28.38417, 137.14448 -28.38287, 137.14446 -28.38035, 137.14445 -28.37968, 137.14438 -28.37832, 137.14453 -28.37635, 137.14449 -28.37446, 137.14443 -28.3731, 137.14442 -28.37138, 137.14433 -28.37057, 137.14421 -28.36981, 137.14409 -28.36848, 137.14402 -28.36741, 137.14391 -28.36657, 137.14367 -28.36579, 137.14342 -28.36469, 137.14305 -28.36366, 137.14264 -28.3623, 137.14224000000002 -28.36119, 137.1421 -28.36014, 137.14186 -28.35824, 137.14147 -28.35678, 137.14129 -28.35543, 137.14121 -28.35417, 137.141 -28.3532, 137.14081 -28.35203, 137.14072 -28.35095, 137.14044 -28.34986, 137.14029 -28.34896, 137.13999 -28.34778, 137.13984 -28.34709, 137.13963 -28.34649, 137.13941 -28.34576, 137.13914 -28.3446, 137.13893 -28.34363, 137.13886 -28.34288, 137.13867 -28.34223, 137.13841 -28.34147, 137.13822 -28.34047, 137.13812000000001 -28.33934, 137.138 -28.33816, 137.13781 -28.33728, 137.1374 -28.33565, 137.1372 -28.33501, 137.1371 -28.33411, 137.13687 -28.33194, 137.13696 -28.331, 137.13704 -28.33003, 137.13725 -28.32808, 137.13726 -28.32709, 137.13728 -28.32624, 137.13711 -28.32444, 137.13705 -28.3234, 137.13682 -28.32263, 137.13658 -28.3221, 137.13633 -28.32156, 137.13621 -28.32056, 137.13607 -28.31937, 137.13586 -28.31788, 137.13555 -28.31496, 137.13545 -28.31369, 137.13533999999999 -28.31137, 137.13526 -28.31048, 137.13508 -28.30955, 137.13485 -28.30766, 137.13478 -28.30666, 137.13465 -28.30586, 137.13441 -28.30518, 137.13424 -28.30432, 137.13413 -28.3035, 137.13401 -28.30296, 137.13383 -28.30208, 137.13382000000001 -28.30114, 137.13364 -28.29851, 137.13348 -28.29692, 137.13339 -28.29464, 137.13338 -28.29323, 137.13323 -28.29182, 137.13308 -28.29045, 137.13298 -28.28933, 137.13282 -28.28804, 137.13269 -28.28679, 137.13244 -28.28476, 137.13222 -28.28344, 137.13196 -28.28138, 137.13186 -28.2807, 137.13153 -28.27943, 137.13126 -28.27848, 137.13125 -28.27775, 137.13116 -28.27699, 137.13099 -28.2761, 137.13088 -28.27514, 137.1309 -28.27405, 137.13094 -28.27234, 137.13096000000002 -28.27125, 137.13093 -28.26984, 137.13081 -28.26865, 137.13076 -28.2674, 137.13047 -28.26478, 137.13033000000001 -28.26373, 137.13019 -28.26277, 137.13007 -28.26103, 137.12996 -28.26048, 137.12988 -28.25946, 137.12973 -28.25837, 137.12952 -28.2571, 137.12943 -28.25631, 137.12924 -28.25574, 137.12918 -28.25506, 137.12914 -28.25446, 137.12895 -28.25335, 137.12879 -28.25272, 137.12864 -28.25188, 137.12851 -28.25071, 137.1283 -28.24979, 137.12796 -28.24885, 137.12785 -28.24803, 137.12772999999999 -28.24748, 137.12741 -28.24691, 137.12718 -28.24633, 137.12708 -28.24577, 137.12694 -28.24489, 137.1268 -28.2444, 137.12647 -28.24352, 137.12623 -28.24248, 137.12594 -28.24111, 137.12567 -28.2402, 137.12545 -28.2392, 137.12499 -28.23737, 137.12457 -28.23613, 137.12432 -28.23503, 137.12405 -28.23362, 137.12372 -28.23224, 137.12337 -28.23107, 137.12286 -28.23004, 137.12211 -28.22891, 137.12152 -28.22772, 137.12072 -28.22573, 137.1204 -28.22495, 137.12018 -28.22429, 137.11972 -28.22323, 137.11921999999998 -28.22205, 137.11882 -28.2209, 137.11851000000001 -28.21998, 137.118 -28.21895, 137.11753 -28.21736, 137.11718 -28.2164, 137.11687 -28.21509, 137.1165 -28.21389, 137.11631 -28.2131, 137.11614 -28.21227, 137.11602 -28.21155, 137.11576 -28.21064, 137.11549 -28.20919, 137.11535 -28.20826, 137.11521 -28.20745, 137.11503 -28.20688, 137.1148 -28.20587, 137.11469 -28.20494, 137.11467 -28.20387, 137.11465 -28.20254, 137.11473 -28.20175, 137.11484000000002 -28.20102, 137.11494 -28.20022, 137.11492 -28.19908, 137.11485 -28.19815, 137.11492 -28.19744, 137.11518 -28.19683, 137.11515 -28.19621, 137.11518 -28.19537, 137.11533 -28.19452, 137.11544 -28.1937, 137.11552 -28.19168, 137.11561 -28.19067, 137.11553 -28.18956, 137.11539 -28.18843, 137.11521 -28.18752, 137.11491 -28.18678, 137.11477 -28.18609, 137.11476 -28.18522, 137.11463 -28.18348, 137.11443 -28.18259, 137.11428 -28.18142, 137.11407 -28.17996, 137.11386 -28.17919, 137.11381 -28.17855, 137.11392 -28.17788, 137.11414 -28.17701, 137.11425 -28.17577, 137.11430000000001 -28.17514, 137.11448000000001 -28.17459, 137.1145 -28.17382, 137.11441 -28.17273, 137.11429 -28.17125, 137.11412 -28.1704, 137.11374 -28.16951, 137.11343 -28.16873, 137.11304 -28.16774, 137.11266 -28.16678, 137.11219 -28.16591, 137.11167 -28.16489, 137.11074 -28.16281, 137.11019 -28.16171, 137.10995 -28.16109, 137.10918 -28.15984, 137.10837 -28.15856, 137.10804 -28.15776, 137.10737 -28.15692, 137.10645 -28.15525, 137.10604 -28.15434, 137.10547 -28.15354, 137.10478 -28.15256, 137.10438 -28.15171, 137.10419 -28.15086, 137.10354999999998 -28.14955, 137.10316 -28.14855, 137.1027 -28.14754, 137.10186 -28.14641, 137.10077 -28.14382, 137.1001 -28.14244, 137.09955 -28.14091, 137.09907 -28.14022, 137.09857 -28.13925, 137.09798 -28.13719, 137.09744 -28.1359, 137.09695 -28.13477, 137.09631 -28.13304, 137.09584 -28.13193, 137.0956 -28.13108, 137.09541000000002 -28.13056, 137.09474 -28.12895, 137.09455 -28.12826, 137.09436 -28.12742, 137.09398 -28.12632, 137.09332 -28.12474, 137.09305 -28.12368, 137.09275 -28.12215, 137.0926 -28.12092, 137.09216 -28.11964, 137.09164 -28.11869, 137.09127 -28.11751, 137.09102000000001 -28.11646, 137.09072 -28.11545, 137.09041 -28.11457, 137.08985 -28.11301, 137.08962 -28.11212, 137.08949 -28.11115, 137.08906 -28.10999, 137.08847 -28.1082, 137.08832999999998 -28.1072, 137.08821 -28.10615, 137.08798000000002 -28.10515, 137.08793 -28.10403, 137.08775 -28.10313, 137.08743 -28.10236, 137.08703 -28.10067, 137.08674 -28.0996, 137.08646 -28.09847, 137.0863 -28.09761, 137.08582 -28.09611, 137.08538 -28.09497, 137.08503 -28.09335, 137.08456 -28.09175, 137.08432 -28.09057, 137.08404000000002 -28.08958, 137.08357 -28.08842, 137.08339 -28.08775, 137.0831 -28.08523, 137.08302 -28.08357, 137.0826 -28.08027, 137.08212 -28.07725, 137.08189 -28.07573, 137.08174 -28.07428, 137.08123 -28.07173, 137.08088 -28.06984, 137.08089 -28.06887, 137.08083 -28.06731, 137.08071 -28.06613, 137.08052 -28.06485, 137.08039 -28.06351, 137.08025 -28.06276, 137.08023 -28.06039, 137.08023 -28.05752, 137.08016 -28.0549, 137.08016 -28.05395, 137.08004 -28.05322, 137.07995 -28.05202, 137.07984 -28.04972, 137.07984 -28.04792, 137.07983000000002 -28.04619, 137.07992000000002 -28.04544, 137.08008999999998 -28.04488, 137.08028 -28.04422, 137.08079 -28.04311, 137.08125 -28.04191, 137.08173 -28.04092, 137.08265 -28.03952, 137.08339 -28.0384, 137.08391 -28.03775, 137.08437 -28.03719, 137.08511 -28.03595, 137.08565 -28.03489, 137.08615 -28.03372, 137.08666 -28.03231, 137.08712 -28.03125, 137.08772 -28.03035, 137.08868999999999 -28.0292, 137.08961 -28.02806, 137.09021 -28.0271, 137.09076 -28.02571, 137.09139 -28.02507, 137.09235 -28.02418, 137.09305 -28.02326, 137.09416 -28.02187, 137.09479 -28.0211, 137.09529 -28.02027, 137.09602 -28.01881, 137.09769 -28.01608, 137.09846 -28.0145, 137.09946 -28.01224, 137.10056 -28.01056, 137.10191 -28.00877, 137.10278 -28.0073, 137.10329000000002 -28.00599, 137.10359 -28.0052, 137.10407 -28.00446, 137.10483 -28.00286, 137.10506 -28.00209, 137.10574 -28.0008, 137.10588 -28.00019, 137.10596 -28)"
